Leslie Knope,hearing,11
Leslie Knope,certainly,4
Leslie Knope,dwyer,9
Leslie Knope,resident,5
Leslie Knope,tragically,2
Leslie Knope,fiveminute,2
Leslie Knope,break,25
Leslie Knope,democracys,1
Leslie Knope,happening,35
Leslie Knope,arent,19
Leslie Knope,apathetic,1
Leslie Knope,continue,7
Leslie Knope,id,47
Leslie Knope,history,49
Leslie Knope,incorporated,1
Leslie Knope,1817,8
Leslie Knope,young,16
Leslie Knope,reverend,3
Leslie Knope,luther,3
Leslie Knope,howell,1
Leslie Knope,came,39
Leslie Knope,terre,1
Leslie Knope,haute,1
Leslie Knope,ox,3
Leslie Knope,planted,7
Leslie Knope,his,171
Leslie Knope,flag,4
Leslie Knope,ground,13
Leslie Knope,met,29
Leslie Knope,angry,10
Leslie Knope,tribe,2
Leslie Knope,wamapoke,26
Leslie Knope,indians,5
Leslie Knope,seeing,5
Leslie Knope,whiteness,1
Leslie Knope,skin,1
Leslie Knope,twisted,1
Leslie Knope,death,9
Leslie Knope,flash,7
Leslie Knope,forward,15
Leslie Knope,1969,1
Leslie Knope,walks,4
Leslie Knope,moon,6
Leslie Knope,lousy,2
Leslie Knope,hippies,2
Leslie Knope,filibuster,3
Leslie Knope,boom,6
Leslie Knope,touch,9
Leslie Knope,talk,154
Leslie Knope,forever,23
Leslie Knope,future,42
Leslie Knope,involve,2
Leslie Knope,flying,4
Leslie Knope,space,7
Leslie Knope,taxis,1
Leslie Knope,communicate,2
Leslie Knope,watches,1
Leslie Knope,blink,2
Leslie Knope,feelings,12
Leslie Knope,other,98
Leslie Knope,rather,13
Leslie Knope,words,14
Leslie Knope,magical,3
Leslie Knope,journey,6
Leslie Knope,phantom,2
Leslie Knope,tollbooth,1
Leslie Knope,norton,1
Leslie Knope,juster,1
Leslie Knope,floor,14
Leslie Knope,once,41
Leslie Knope,boy,39
Leslie Knope,named,16
Leslie Knope,milo,1
Leslie Knope,himself,8
Leslie Knope,sometimes,19
Leslie Knope,maam,14
Leslie Knope,brown,8
Leslie Knope,hair,19
Leslie Knope,yellow,7
Leslie Knope,top,13
Leslie Knope,everyone,86
Leslie Knope,lined,1
Leslie Knope,behind,23
Leslie Knope,microphone,1
Leslie Knope,concludes,1
Leslie Knope,9,1
Leslie Knope,o,5
Leslie Knope,clock,3
Leslie Knope,forums,1
Leslie Knope,tough,15
Leslie Knope,democracy,15
Leslie Knope,past,27
Leslie Knope,guess,42
Leslie Knope,held,9
Leslie Knope,loved,10
Leslie Knope,minute,21
Leslie Knope,programs,3
Leslie Knope,jerrys,15
Leslie Knope,charge,15
Leslie Knope,preteen,1
Leslie Knope,nature,3
Leslie Knope,hikes,1
Leslie Knope,while,44
Leslie Knope,teenage,3
Leslie Knope,hike,1
Leslie Knope,pregnant,9
Leslie Knope,mmm,15
Leslie Knope,smells,4
Leslie Knope,bitter,1
Leslie Knope,eat,35
Leslie Knope,tongue,2
Leslie Knope,swelling,1
Leslie Knope,scare,3
Leslie Knope,plants,2
Leslie Knope,jerry,143
Leslie Knope,aftertaste,1
Leslie Knope,piece,11
Leslie Knope,news,38
Leslie Knope,reporter,5
Leslie Knope,article,12
Leslie Knope,she,169
